ENRC.L,982.5, 4:35PM,01/13/2010,-8.5,987.5,1021,972.5,18260,Max Growth
SSL.L,760, 4:35PM,01/13/2010,-8.5,772,772.5,756,4920,Max Growth
DLN.L,1325, 4:35PM,01/13/2010,-8,1325,1340,1309,1742,Max Growth
RIO.L,3538.5, 4:35PM,01/13/2010,-19,3528.5,3618,3502,50920,Max Growth
DNX.L,1254, 4:35PM,01/13/2010,-18,1254,1273,1250,4047,Max Growth
LSE.L,680, 4:35PM,01/13/2010,-16,692,694,678,8919,Max Growth
HOC.L,335, 4:35PM,01/13/2010,-15.7,352,352,334,2391,Max Growth
GSK.L,1275, 4:35PM,01/13/2010,-15,1290,1299,1270.5,99433,Max Growth
RAT.L,845, 4:35PM,01/13/2010,-15,857,861,841,86,Max Growth
WSM.L,520, 4:35PM,01/13/2010,-15,535,537.5,512.5,5078,Max Growth
RCP.L,1029, 4:35PM,01/13/2010,-14,1030,1041,1027,305,Max Growth
AMEC.L,779, 4:35PM,01/13/2010,-13.5,786,792,766,19836,Max Growth
BLT.L,2042.5, 4:35PM,01/13/2010,-13.5,2052,2091.5,2026,91920,Max Growth
CLDN.L,1635, 4:35PM,01/13/2010,-13,1638,1660,1635,151,Max Growth
FRES.L,795.5, 4:35PM,01/13/2010,-12.5,801,826.5,792,7232,Max Growth
DPH.L,462, 4:35PM,01/13/2010,-12,478,482,462,510,Max Growth
FSV.L,548, 4:35PM,01/13/2010,-12,555.5,559.5,548,75,Max Growth
KIE.L,1061, 4:35PM,01/13/2010,-12,1079,1082,1048,153,Max Growth
TCY.L,404.5, 4:35PM,01/13/2010,-12,415,417.9,404.5,1061,Max Growth
TPK.L,821, 4:35PM,01/13/2010,-6,830,835,811.5,9777,Max Growth
SCIN.L,457, 4:35PM,01/13/2010,-5.95,456.3,459.2,452.5,206,Max Growth
MRCH.L,350, 4:35PM,01/13/2010,-5.9,354.5,356.5,350,525,Max Growth
CKSN.L,461, 4:35PM,01/13/2010,-5.5,467.8,470.8,455.5,15953,Max Growth
PAY.L,424.8, 4:35PM,01/13/2010,-5.5,428.8,433.4,410,150,Max Growth
PRU.L,624, 4:35PM,01/13/2010,-5.5,627,638,619.5,49574,Max Growth
DCG.L,337.8, 4:35PM,01/13/2010,-5.4,340,351.2,337.8,4285,Max Growth
IGG.L,377.6, 4:35PM,01/13/2010,-5.1,385.1,391.4,373.1,11000,Max Growth
BNKR.L,370, 4:39PM,01/13/2010,-5,370.1,375,366,799,Max Growth
CPI.L,732.5, 4:35PM,01/13/2010,-5,737.5,741,727.5,10005,Max Growth
CWK.L,744, 4:37PM,01/13/2010,-5,750,768.5,739,231,Max Growth
GNS.L,685, 4:35PM,01/13/2010,-5,691.5,691.5,685,101,Max Growth
TEM.L,539.5, 4:35PM,01/13/2010,-5,543,546,538.5,7734,Max Growth
FXPO.L,230.9, 4:35PM,01/13/2010,-4.9,237,239.7,227.8,12267,Max Growth
WG.L,337.9, 4:35PM,01/13/2010,-4.8,338.8,344.5,332.6,15220,Max Growth
ASHM.L,245.4, 4:35PM,01/13/2010,-4.6,246.4,255.4,241.1,10604,Max Growth
GPOR.L,290.6, 4:35PM,01/13/2010,-4.3,293,296.8,289.2,5124,Max Growth
ERM.L,453.8, 4:35PM,01/13/2010,-4.2,455,458.4,452,161,Max Growth
MKS.L,368.4, 4:35PM,01/13/2010,-4.1,370.7,374.4,366.6,124208,Max Growth
MNKS.L,299.8, 4:35PM,01/13/2010,-4.1,304.8,305,299.8,674,Max Growth
